hotel_name,hotel_address,hotel_location,hotel_rating,hotel_description,hotel_country,hotel_num_reviews,unique_tags,hotel_img_url,hotel_link,unique_review_country,best_noun,worst_noun,features_room,features_facilities,features_location,features_staff,features_food,pos_review_count,neg_review_count
ClubHouse Residences Serviced Apartments - Staycation Approved,"36 Club Street, Chinatown, 069469 Singapore, Singapore","1.28265000,103.84601700",8.7,"You're eligible for a Genius discount at ClubHouse Residences Serviced Apartments - Staycation Approved! To save at this property, all you have to do is sign in.
Situated 1,300 feet from Singapore City Gallery in Singapore, ClubHouse Residences Serviced Apartments - Staycation Approved features accommodation with air conditioning and free WiFi.
The units come with parquet floors and feature a fully equipped kitchen with a fridge, a dining area, a flat-screen TV, and a private bathroom with shower.
Popular points of interest near the apartment include National Gallery Singapore, Lau Pa Sat and Chinatown Heritage Centre.",Singapore,305,"Stayed 30 nights,Stayed 35 nights,Stayed 4 nights,Apartment,Stayed 12 nights,Stayed 21 nights,Stayed 13 nights,Submitted via mobile,Stayed 1 night,Stayed 9 nights,Solo traveller,Business trip,One-Bedroom Apartment,Stayed 7 nights,Leisure trip,Stayed 45 nights,Stayed 5 nights,Stayed 10 nights,People with friends,Stayed 2 nights,Family with young children,Two-Bedroom Apartment,Couple,Stayed 8 nights,Stayed 3 nights,Stayed 25 nights,Stayed 14 nights,Stayed 11 nights,Stayed 6 nights,Studio Apartment,Group",https://cf.bstatic.com/xdata/images/hotel/max500/170833737.jpg?k=6b4c0e18ece761a818568e607eda14e76c0261e486c027ebfb66c5639811bbee&o=&hp=1,https://www.booking.com/hotel/sg/clubhouse-residences-1br-alder.en-gb.html?label=gen173nr-1FCCooyQE4lwNICVgEaK0CiAEBmAEJuAEYyAEM2AEB6AEB-AECiAIBqAIEuALMqKSSBsACAdICJGJlZGVjMWUyLTUzYTYtNGNjMy05Zjg5LTc5M2FkNGU3MDU5ZtgCBeACAQ;sid=be36e15b44b1a7359e9296c56d66b690,"United Kingdom,Malaysia,Philippines,Australia,Vietnam,India,Singapore,United Arab Emirates,Austria,Brazil,United States,Indonesia,North Macedonia","location,room,food","apartment,service,staff",0,0,1,0,1,50,10
Fragrance Hotel - Rose (SG Clean),"263 Balestier Road, Novena, 329715 Singapore, Singapore","1.32207223,103.85275662",7.9,"Fragrance Hotel – Rose is located in vibrant Balestier, a 10-minute drive from popular Orchard Road. Surrounded by many known eateries, it offers affordable accommodation in a central location.
Cosy rooms are simply decorated and feature wooden flooring. Each room is equipped with cable TV and tea/coffee making facilities. The en suite bathroom comes with hot shower.
Rose Fragrance offers laundry services. The hotel can assist guests with booking guided sightseeing tours.
Fragrance Hotel – Rose is a 35-minute ride from Changi International Airport. It is a 5-minute drive from Novena MRT Station.",Singapore,391,"Stayed 4 nights,Stayed 12 nights,Stayed 13 nights,Submitted via mobile,Stayed 1 night,Solo traveller,Business trip,Stayed 7 nights,Leisure trip,Stayed 5 nights,People with friends,Stayed 2 nights,Standard Double Room ( No Window),Family with young children,Couple,Stayed 8 nights,Stayed 3 nights,Stayed 14 nights,Stayed 6 nights,Superior Double Room,Group",https://t-cf.bstatic.com/xdata/images/hotel/max500/158988123.jpg?k=584371179301e26bfb1940676104b7c4141cc0115829e29eb43a179f0f18b63a&o=&hp=1,https://www.booking.com/hotel/sg/fragrance-rose.en-gb.html?label=gen173nr-1FCCooyQE4lwNICVgEaK0CiAEBmAEJuAEYyAEM2AEB6AEB-AECiAIBqAIEuALMqKSSBsACAdICJGJlZGVjMWUyLTUzYTYtNGNjMy05Zjg5LTc5M2FkNGU3MDU5ZtgCBeACAQ;sid=15b4500c1806426c872fc40603c4b608,"United Kingdom,Malaysia,Philippines,Singapore,Vietnam,India,Australia,Romania,Hong Kong,United States,Indonesia","room,staff,bed","bathroom,time,hotel",0,0,0,0,1,98,13
Atlantis Pods @ Little India,"622 Serangoon Road, Lavender, 218222 Singapore, Singapore","1.31567000,103.85876100",8.2,"You're eligible for a Genius discount at Atlantis Pods @ Little India! To save at this property, all you have to do is sign in.
Conveniently located in the Lavender district of Singapore, Atlantis Pods @ Little India is set 0.8 miles from Mustafa Centre, 1.4 miles from Bugis Street and 1.9 miles from Singapore Art Museum. The 2-star capsule hotel has air-conditioned rooms with a private bathroom and free WiFi. Local points of interest like Suntec Singapore Convention & Exhibition Centre and Suntec City are reachable within 2.5 miles and 4.2 km, respectively.
All units at the capsule hotel come with a seating area. All guest rooms feature a shared bathroom, a hairdryer and bed linen.
Speaking English and Chinese at the 24-hour front desk, staff are always at hand to help.
Raffles City is 2.2 miles from Atlantis Pods @ Little India, while St Andrew's Cathedral is 2.4 miles from the property.",Singapore,243,"Submitted via mobile,Stayed 1 night,Stayed 3 nights,Stayed 4 nights,Stayed 28 nights,People with friends,Stayed 2 nights,Solo traveller,Stayed 10 nights,Single Superior Capsule Pod,Stayed 11 nights,Business trip,Family with young children,Couple,Stayed 7 nights,Stayed 18 nights,Leisure trip,Group",https://cf.bstatic.com/xdata/images/hotel/max500/137451047.jpg?k=e62fb9fb942e106a43ef15ab8fb89bcb547b8d2d63e03cc0be25d8e533219b8f&o=&hp=1,https://www.booking.com/hotel/sg/atlantis-pods-little-india.en-gb.html?label=gen173nr-1FCCooyQE4lwNICVgEaK0CiAEBmAEJuAEYyAEM2AEB6AEB-AECiAIBqAIEuALMqKSSBsACAdICJGJlZGVjMWUyLTUzYTYtNGNjMy05Zjg5LTc5M2FkNGU3MDU5ZtgCBeACAQ;sid=7680d76c586a5d75f4bf2d35bdd47e97,"Italy,Singapore,Japan,Russia,Chile,Czech Republic,United Kingdom,Philippines,Argentina,Vietnam,India,South Africa,Thailand,Greece,Malaysia,Germany,Spain,New Zealand,Canada,United States,Latvia,Australia,Switzerland,Sri Lanka","pod,location,station","bathroom,toilet,shower",0,1,1,1,1,49,6
Hotel 81 Gold - SG Clean,"20, Geylang Lorong 20 , 398738 Singapore, Singapore","1.31201393,103.88121486",8.3,"Hotel 81 Gold is located in the lively Geylang District, a 10-minute walk from Aljunied MRT Station. Surrounded by many known eateries, it offers affordable accommodation with free WiFi.
Air-conditioned guestrooms at Gold 81 are fitted with internet-connected 40-inch LED TV with cable channels, USB charging port, tea/coffee making facilities and drinking water. The en suite bathroom comes with a hot shower, hairdryer and toiletries.
Gold Hotel 81 offers laundry service arrangements. City tour bookings can be arranged at the hotel’s tour desk. Parking is available at a charge.
Hotel 81 Gold is a 15-minute drive from the Marina Bay area and the popular Orchard Road. Changi International Airport is a 20-minute drive from the hotel.",Singapore,1118,"Submitted via mobile,Stayed 3 nights,Stayed 1 night,Stayed 4 nights,Stayed 5 nights,People with friends,Solo traveller,Stayed 2 nights,Stayed 9 nights,Deluxe Room,Business trip,Family with young children,Stayed 6 nights,Couple,Superior Double Room,Superior Twin Room,Leisure trip,Group",https://t-cf.bstatic.com/xdata/images/hotel/max500/85944256.jpg?k=707c98e7f00790d3f615b445007ca32f672bf3e5f0b726522e4259c7d59cf76a&o=&hp=1,https://www.booking.com/hotel/sg/81-gold.en-gb.html?label=gen173nr-1FCCooyQE4lwNICVgEaK0CiAEBmAEJuAEYyAEM2AEB6AEB-AECiAIBqAIEuALMqKSSBsACAdICJGJlZGVjMWUyLTUzYTYtNGNjMy05Zjg5LTc5M2FkNGU3MDU5ZtgCBeACAQ;sid=2dfebb19ed93033cd738a4703ca0be40,"Sri Lanka,Nepal,Singapore,Netherlands,United Arab Emirates,Papua New Guinea,Japan,Brunei Darussalam,Slovakia,Myanmar,Colombia,Poland,Russia,France,Czech Republic,United Kingdom,Serbia,Philippines,Fiji,Austria,India,Vietnam,Romania,Hong Kong,China,Indonesia,Bangladesh,South Africa,Thailand,Greece,Malaysia,Germany,Portugal,Spain,Hungary,Qatar,New Zealand,Oman,North Macedonia,Ireland,Canada,Pakistan,South Korea,Croatia,Turkey,Australia,Belgium,Macao,United States","room,hotel,location","night,shower,door",0,0,1,0,1,171,21
Fragrance Hotel - Viva (SG Clean),"75 Wishart Road, 098721 Singapore, Singapore","1.26988176,103.81405503",8.8,"Located at the foot of Mount Faber, Fragrance Hotel – Viva is just a 10-minute walk from the HarbourFront MRT Station and the popular VivoCity Mall. It offers well-appointed rooms with cable TV.
A 10-minute taxi ride brings guests to Sentosa Island and the Universal Studios Singapore. St James Power Station, a trendy club, is just a 15-minute walk away.
The rooms at Viva - Fragrance Hotel are fitted with a flat-screen TV, a tea/coffee maker and an en suite bathroom offering free toiletries. They are all fully air conditioned.
Guests can arrange for day trips and request for luggage storage facilities at the 24-hour reception desk. Laundry services are also provided.",Singapore,76,"Stayed 26 nights,Stayed 3 nights,Submitted via mobile,Stayed 1 night,Stayed 4 nights,Stayed 5 nights,Solo traveller,Stayed 2 nights,Business trip,Couple,Superior Double Room,Leisure trip,Group",https://t-cf.bstatic.com/xdata/images/hotel/max500/96384758.jpg?k=3129f5f2b40b63749746a34574ee51a27f8464473a2b5f46a41d70e1d11e9f7f&o=&hp=1,https://www.booking.com/hotel/sg/fragrance-viva.en-gb.html?label=gen173nr-1FCCooyQE4lwNICVgEaK0CiAEBmAEJuAEYyAEM2AEB6AEB-AECiAIBqAIEuALMqKSSBsACAdICJGJlZGVjMWUyLTUzYTYtNGNjMy05Zjg5LTc5M2FkNGU3MDU5ZtgCBeACAQ;sid=498153940cba55f548fac566ffdc29ec,"Germany,Kenya,Singapore,Ghana,Tanzania,Brazil,United States,South Africa","room,location,bus","hotel,shower,wall",0,1,1,1,1,15,3
"The Quay Hotel West Coast (SG Clean, Staycation Approved)","428 Pasir Panjang Road, 118769 Singapore, Singapore","1.29225651,103.76859158",8.0,"This property is 9 minutes walk from the beach. The Quay Hotel West Coast is located along Pasir Panjang Road. It is a 15-minute drive from Sentosa Island and Vivocity Mall. It offers complimentary WiFi and free local calls for in-house guests.
Modern rooms at The Quay are equipped with a flat-screen cable TV and tea/coffee making facilities. A fridge and minibar are provided. Safety deposit boxes are included.
The hotel offers handicapped-friendly facilities and a business centre. A self-service laundry area is also available.
Several local eateries are located within a 5-minute walk from the hotel.",Singapore,255,"Stayed 4 nights,Stayed 18 nights,Submitted via mobile,Stayed 1 night,Stayed 9 nights,Solo traveller,Business trip,Stayed 7 nights,Leisure trip,Stayed 5 nights,People with friends,Stayed 2 nights,Family with young children,Couple,Stayed 8 nights,Superior Double Room (No Window),Stayed 3 nights,Deluxe Double or Twin Room,Stayed 20 nights,Stayed 6 nights,Group",https://t-cf.bstatic.com/xdata/images/hotel/max500/278501555.jpg?k=9b449fa0b1369048ce6bf76c52270a28ee84c995af71fe931af189f7c8204a32&o=&hp=1,https://www.booking.com/hotel/sg/santa-grand-west-coast.en-gb.html?label=gen173nr-1FCCooyQE4lwNICVgEaK0CiAEBmAEJuAEYyAEM2AEB6AEB-AECiAIBqAIEuALMqKSSBsACAdICJGJlZGVjMWUyLTUzYTYtNGNjMy05Zjg5LTc5M2FkNGU3MDU5ZtgCBeACAQ&sid=ef549fb5f468db3bb60180d714774717,"United Kingdom,Malaysia,South Korea,Singapore,Vietnam,India,Maldives,China,Bangladesh","room,restaurant,place","toilet,breakfast,fridge",0,0,1,0,0,54,4
Ibis Budget Singapore Ruby - SG Clean,"No. 10, Lorong 20 Geylang, 398730 Singapore, Singapore","1.31229817,103.88124436",7.9,"Ibis budget Singapore Ruby is located in Eastern Geylang, a 10-minute walk from Aljunied MRT Station. Surrounded by many known eateries, it offers affordable and cosy accommodation with free parking on site.
Decorated in a contemporary style, all rooms feature a flat-screen TV, hairdryer and coffee-making facilities. The en suite bathroom comes with shower facilities.
Ibis budget Singapore Ruby offers laundry services. Luggage storage is available at the 24-hour front desk.
Ibis budget Singapore Ruby is a 10-minute drive from the popular Orchard Road. Changi International Airport is a 25-minute drive from the hotel.",Singapore,701,"Stayed 4 nights,Superior Twin Room,Executive Double or Twin Room,Submitted via mobile,Stayed 1 night,Stayed 9 nights,Solo traveller,Business trip,Stayed 7 nights,Leisure trip,Stayed 5 nights,People with friends,Stayed 2 nights,Family with young children,Couple,Stayed 8 nights,Superior Triple Room,Stayed 3 nights,Deluxe Double or Twin Room,Superior Double or Twin Room,Family Deluxe Room,Deluxe Twin Room,Stayed 6 nights,Superior Double Room,Group",https://cf.bstatic.com/xdata/images/hotel/max500/239858093.jpg?k=8874ef0ec29d30ccec570a8d6e7d0df3c000cc36d285ffffb13e8f66b37471e8&o=&hp=1,https://www.booking.com/hotel/sg/ruby.en-gb.html?label=gen173nr-1FCCooyQE4lwNICVgEaK0CiAEBmAEJuAEYyAEM2AEB6AEB-AECiAIBqAIEuALMqKSSBsACAdICJGJlZGVjMWUyLTUzYTYtNGNjMy05Zjg5LTc5M2FkNGU3MDU5ZtgCBeACAQ;sid=950e12014ffc9c89d8d5ea5a1ed64d2f,"Italy,Cambodia,Singapore,Netherlands,United Arab Emirates,Finland,Japan,Poland,United Kingdom,Philippines,Vietnam,India,Ukraine,Hong Kong,Indonesia,South Africa,Bangladesh,Thailand,Malaysia,Germany,New Zealand,Brazil,Saudi Arabia,Ireland,Canada,Taiwan,United States,Croatia,Australia,Belgium,Maldives,Sri Lanka","hotel,room,location","bed,staff,area",0,0,1,1,1,112,15
"Park View Hotel (SG Clean, Staycation Approved)","81 Beach Road, 189692 Singapore, Singapore","1.29706449,103.85655731",8.7,"Park View Hotel is located along Beach Road, a 5-minute drive from the Esplanade and Singapore Flyer. It features rooms with an en suite bathroom.
The cosy guest rooms at Hotel Park View are air-conditioned. Each well-equipped room has amenities that include a cable TV and safety deposit box. Some rooms do not come with windows.
The hotel offers dry cleaning and laundry services. A 24-hour front desk can assist with guests’ requests.
Meals are served at the Art Gallery Café. A wide selection of local and Western dishes is offered.
Park View Hotel is a 10-minute walk from Bugis Junction Mall, Raffles City Shopping Centre and Suntec City Convention Centre. Changi International Airport is a 25-minute drive from the hotel. Park View Hotel is also a few minutes' walk to Bugis MRT Station, which offers direct access to Changi Airport MRT Station via the East-West line.",Singapore,733,"Stayed 4 nights,Submitted via mobile,Stayed 1 night,Solo traveller,Business trip,Stayed 7 nights,Leisure trip,Stayed 5 nights,People with friends,Standard Double or Twin Room without Window,Stayed 2 nights,Family with young children,Couple,Stayed 8 nights,Stayed 3 nights,Deluxe Double or Twin Room,Superior Double or Twin Room,Family Room,Stayed 14 nights,Stayed 16 nights,Stayed 11 nights,Stayed 6 nights,Group",https://t-cf.bstatic.com/xdata/images/hotel/max500/28886900.jpg?k=97ec9d454a5df0912969dec11a507462d6153fced818fa91172532f58919cdda&o=&hp=1,https://www.booking.com/hotel/sg/park-view.en-gb.html?label=gen173nr-1FCCooyQE4lwNICVgEaK0CiAEBmAEJuAEYyAEM2AEB6AEB-AECiAIBqAIEuALMqKSSBsACAdICJGJlZGVjMWUyLTUzYTYtNGNjMy05Zjg5LTc5M2FkNGU3MDU5ZtgCBeACAQ;sid=adcce444697b5819f4b275d13800e0f1,"Sri Lanka,Singapore,United Arab Emirates,Israel,Brunei Darussalam,Colombia,Myanmar,France,United Kingdom,Philippines,Guatemala,Vietnam,India,Romania,Mauritius,Hong Kong,China,Indonesia,Bangladesh,South Africa,Thailand,Malaysia,Germany,Portugal,Bulgaria,Bahrain,Qatar,New Zealand,Oman,Brazil,Saudi Arabia,Canada,Pakistan,Kuwait,Turkey,Australia,United States","location,room,staff","bed,breakfast,water",0,1,1,0,0,130,22
Fragrance Hotel - Oasis (SG Clean),"435 Balestier Road, Novena, 329816 Singapore, Singapore","1.32595772,103.84869039",8.4,"Fragrance Hotel-Oasis is conveniently located in the Balestier District, a 25-minute drive from Changi International Airport. Surrounded by many known eateries, it offers affordable rooms.
Cosy guestrooms at Oasis Fragrance are fitted with a flat-screen TV and tea/coffee making amenities. Each room has a private bathroom with hot shower facilities.
Fragrance Hotel - Oasis offers laundry services. The 24-hour front desk can tend to guests’ needs.
Oasis Fragrance Hotel is 15-minute drive from the Central Business District. The popular Orchard Road is a 10-minute drive from the hotel.",Singapore,304,"Submitted via mobile,Stayed 1 night,Standard twin Room(No window),Stayed 3 nights,Superior Double or Twin Room,Stayed 4 nights,Stayed 5 nights,People with friends,Solo traveller,Stayed 2 nights,Stayed 10 nights,Family with young children,Business trip,Stayed 6 nights,Couple,Stayed 7 nights,Leisure trip,Group",https://t-cf.bstatic.com/xdata/images/hotel/max500/88681628.jpg?k=0dd62b6ad16cdf9c978d845beb0771d967f8adeda7923c19d1e39193093499c3&o=&hp=1,https://www.booking.com/hotel/sg/fragrance-oasis.en-gb.html?label=gen173nr-1FCCooyQE4lwNICVgEaK0CiAEBmAEJuAEYyAEM2AEB6AEB-AECiAIBqAIEuALMqKSSBsACAdICJGJlZGVjMWUyLTUzYTYtNGNjMy05Zjg5LTc5M2FkNGU3MDU5ZtgCBeACAQ;sid=e72068753d421134a5e75df977b1866e,"Cambodia,Singapore,Netherlands,United Arab Emirates,Japan,Czech Republic,United Kingdom,Philippines,Vietnam,India,Ukraine,Indonesia,Thailand,Malaysia,Germany,Bulgaria,Qatar,New Zealand,Canada,Pakistan,Taiwan,Australia,United States","hotel,bus,food","room,bathroom,noise",0,0,1,0,1,68,7
"ST Signature Jalan Besar [5 Hours, 5PM-10PM] (SG Clean, Staycation Approved)","15 Upper Weld Road, Little India, 207372 Singapore, Singapore","1.30547300,103.85484900",8.6,"You're eligible for a Genius discount at ST Signature Jalan Besar [5 Hours, 5PM-10PM] (SG Clean, Staycation Approved)! To save at this property, all you have to do is sign in.
Attractively located in the Little India district of Singapore, ST Signature Jalan Besar [5 Hours, 5PM-10PM] (SG Clean, Staycation Approved) is situated 1,650 feet from Mustafa Centre, 1,650 feet from Bugis Street and 0.6 miles from Singapore Art Museum. Boasting luggage storage space, this property also provides guests with a terrace. Local points of interest like St Andrew's Cathedral and Esplanade - Theatres on the Bay are reachable within 0.9 miles and 1.7 km, respectively.
The hotel will provide guests with air-conditioned rooms with a desk, a safety deposit box, a flat-screen TV and a private bathroom with a shower. At ST Signature Jalan Besar rooms are equipped with bed linen and towels.
Popular points of interest near the accommodation include Suntec City, Raffles City and Suntec Singapore Convention & Exhibition Centre.",Singapore,26,"Double Room with Window,Submitted via mobile,Stayed 1 night,Double Room,People with friends,Solo traveller,Family with young children,Business trip, 5 Hours: 5PM-10PM,Couple,Leisure trip,Group",https://t-cf.bstatic.com/xdata/images/hotel/max500/253284791.jpg?k=1daf8c33bcf0c2a628599a4b16ad57031372ff3e096e65caab2b6aa5171380d1&o=&hp=1,https://www.booking.com/hotel/sg/st-signature-dusk-jalan-besar.en-gb.html?label=gen173nr-1FCCooyQE4lwNICVgEaK0CiAEBmAEJuAEYyAEM2AEB6AEB-AECiAIBqAIEuALMqKSSBsACAdICJGJlZGVjMWUyLTUzYTYtNGNjMy05Zjg5LTc5M2FkNGU3MDU5ZtgCBeACAQ;sid=8b9c3d0f82c8a8282ebffbaf0a70bee9,"Malaysia,Singapore","hotel,room,customer","bottle,deposit,body",1,1,1,1,1,20,2
